Name,Logical CPUs,Virtual CPUs,Processor Speed,Real Memory Bytes,Deployment,Processor,Vendor,Model,Serial #,OS Level,Kernel,Galileo Agent,Avg CPU (24 hours),Peak CPU (24 hours),Avg LCPU (24 hours),Peak LCPU (24 hours),Avg VCPU (24 hours),Peak VCPU (24 hours),Avg Memory (24 hours) Bytes,Peak Memory (24 hours) Bytes,Avg Memory % (24 hours),Peak Memory % (24 hours),Avg Network Throughput (24 hours) B/s,Peak Network Throughput (24 hours) B/s,Avg Disk Throughput (24 hours) B/s,Peak Disk Throughput (24 hours) B/s,Avg Disk Transfers (24 hours) /s,Peak Disk Transfers (24 hours) /s,Avg CPU (7 days),Peak CPU (7 days),Avg LCPU (7 days),Peak LCPU (7 days),Avg VCPU (7 days),Peak VCPU (7 days),Avg Memory (7 days) Bytes,Peak Memory (7 days) Bytes,Avg Memory % (7 days),Peak Memory % (7 days),Avg Network Throughput (7 days) B/s,Peak Network Throughput (7 days) B/s,Avg Disk Throughput (7 days) B/s,Peak Disk Throughput (7 days) B/s,Avg Disk Transfers (7 days) /s,Peak Disk Transfers (7 days) /s,Avg CPU (30 days),Peak CPU (30 days),Avg LCPU (30 days),Peak LCPU (30 days),Avg VCPU (30 days),Peak VCPU (30 days),Avg Memory (30 days) Bytes,Peak Memory (30 days) Bytes,Avg Memory % (30 days),Peak Memory % (30 days),Avg Network Throughput (30 days) B/s,Peak Network Throughput (30 days) B/s,Avg Disk Throughput (30 days) B/s,Peak Disk Throughput (30 days) B/s,Avg Disk Transfers (30 days) /s,Peak Disk Transfers (30 days) /s,SMT,# of Processors,System Firmware,Current Processor Firmware,Total Page Space Bytes,Used Page Space Bytes,Fibre Channel Adapters,Used Fibre Adapters,Ethernet Adapters,Ethernet Adapter Speed,Used Ethernet Adapters,LPAR Type,LPAR Mode,LPAR Vps,LPAR Weight,LPAR Entitled
usmliu00,8.0,2.0,4228 MHz,15032385536.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2CT,7100-04-01-1543,7.1.4.0 (TL 04),2.5-0,1.803679715,15.024,2.803879004,13.62,1.803679715,15.024,14990042171.326857,15028170260.48,99.7183190633452,99.9719587,683713.64896768,41503662.08,1085956.296026112,52533429.02272,32.640854093,1892.42,1.541237432,19.614,2.610912145,19.445,1.541237432,19.614,14852678545.55716,15028254146.56,98.8045344503235,99.9725167,144467.387954176,41503662.08,464213.972460544,67609756.16,24.318427078,2326.8,1.864120468,62.108,2.735097591,29.3375,1.864120468,62.108,14950269668.00315,15028925235.2,99.4537402750145,99.976981,154553.203679232,49965527.04,452690.023371776,74258767.69792,24.077203753,2408.02,true,2.0,-,-,10737418240.0,43956305.92,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,0.70
usmliu250,8.0,2.0,3108 MHz,34359738368.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9117-MMB",1008B5P,7100-04-02-1614,7.1.4.1 (TL 04),3.0-1,5.210355872,70.306,5.171423488,84.615,5.210355872,70.306,33511868397.050133,34339270164.48,97.5323736124555,99.9404297,3207411.209110528,93728972.8,3631702.605765632,90018178.53952,188.488398577,9127.92,5.479534097,70.306,6.088424589,95.53,5.479534097,70.306,33479516542.483826,34343506411.52,97.4382173233449,99.9527588,618487.742757888,93728972.8,3761587.26137856,91978272.39936,585.919950224,15773.1,5.215392121,78.908,5.665614426,97.72,5.215392121,78.908,33557933320.412594,34345498705.92,97.6664401842874,99.9585571,661246.110998528,100380917.76,3755133.16898816,104013732.44416,567.317960603,15773.1,true,2.0,-,-,17179869184.0,37811650.56,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,250,1.00
usmliu25,32.0,8.0,3612 MHz,53687091200.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",10280BT,7100-04-05-1720,7.1.4.33 (TL 04),3.1-5,12.32515,90.848,10.920282107,98.65062,12.32515,90.848,31319806218.824844,39660227133.44,58.3376851342857,73.8729297,4122686.829714432,141623132.16,226035566.5342167,2711007518.48448,4203.583714286,53290.5,13.501912219,93.072,11.258290299,98.65062,13.501912219,93.072,30825371138.135162,41299696680.96,57.4167280302743,76.9266797,8775282.105775105,261591408.64,246045435.1687219,2822357943.94112,4395.980389027,64156.82,14.254576878,98.508,11.560702045,99.54876,14.254576878,98.508,31068222686.999084,44445990912.0,57.8690742899663,82.7871094,8581473.798480896,263820656.64,256176923.4468864,2831225479.60832,4704.357039833,78410.7,true,8.0,-,-,17179869184.0,618492067.84,4,-,-,-,-,Shared-SMT-4,Uncapped,8.0,128,4.00
unityftp,4.0,1.0,4060 MHz,6442450944.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8408-E8D",10CA67T,7100-04-02-1614,7.1.4.33 (TL 04),3.0-1,1.70597153,24.726,1.041476868,26.9,1.70597153,24.726,3924555995.5225315,5639346585.6,60.9171265690392,87.5341797,63675.81836288,12975267.84,108488.4439552,9385420.00128,5.387615658,337.2,1.580203086,24.726,0.932518666,26.9,1.580203086,24.726,4118764407.501095,5639346585.6,63.9316378729716,87.5341797,9228.324699136,12975267.84,55718.528277504,9385420.00128,3.771747138,337.2,1.555181744,51.936,0.919042627,31.62,1.555181744,51.936,3948491440.6292195,6340571299.84,61.2886535738446,98.4186198,4781.068217344,13661675.52,51352.970788864,9427080.00768,3.640590756,358.98,true,1.0,-,-,4294967296.0,9017753.6,2,-,-,-,-,Shared-SMT-4,Uncapped,1.0,128,0.20
usmliu38,8.0,2.0,3108 MHz,34359738368.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9117-MMB",1008B5P,7100-04-01-1543,7.1.4.0 (TL 04),2.4-0,7.854491103,76.158,7.748202847,93.715,7.854491103,76.158,34225011129.08559,34343317667.84,99.6078921284698,99.9522095,1637639.980640256,25993277.44,4897988.418505728,110480629.76,520.039003559,15835.44,7.278043108,88.134,7.212393484,99.69,7.278043108,88.134,34243174160.686646,34353090396.16,99.6607535075188,99.9806519,609222.779188224,84287856.64,3866219.111940096,125946818.56,448.899318296,19704.68,7.002406276,90.53,6.84762565,99.7775,7.002406276,90.53,34241560521.27167,34353090396.16,99.6560571985435,99.9806519,634081.960121344,99628236.8,3918311.970642944,159301406.72,449.491817758,19937.76,true,2.0,-,-,17179869184.0,74532782.08,0,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,1.00
usmliu39,8.0,2.0,3108 MHz,48318382080.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9117-MMB",1008B5P,7100-04-05-1720,7.1.4.33 (TL 04),3.0-1,26.324357143,93.82,21.5473125,98.94,26.324357143,93.82,22435479945.216,23511213015.04,46.4325976617857,48.658941,2709468.964571136,40896327.68,11644937.012077568,94346698.48576,1069.637714286,13465.96,24.625481407,94.806,20.857721106,100.0,24.625481407,94.806,22459412195.95544,23639349002.24,46.4821279817085,48.9241319,1167716.475497472,53578076.16,10431290.984123392,101326658.53952,1034.534994975,15143.42,27.332750088,99.312,20.236587241,100.0,27.332750088,99.312,22551007417.184814,24014760181.76,46.6716939746696,49.7010851,960100.452831232,58277703.68,9651182.092100607,134690758.12352,1007.672145948,20379.26,true,2.0,-,-,17179869184.0,1132671795.2,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,255,1.00
usmliu53,4.0,2.0,4228 MHz,21474836480.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2DT,5300-12-08-1316,5.3.12.8 (TL 12),2.5-8,3.322227758,73.6,3.803131673,99.81,3.322227758,73.6,21365676359.971504,21464350720.0,99.4916835846975,99.9511719,3548664.493095936,161478328.32,4006222.92029952,159025740.22656,529.073594306,25845.28,2.730384271,73.6,3.281983574,99.81,2.730384271,73.6,20948227760.531178,21464539463.68,97.5477870608263,99.9520508,567110.4057344,161478328.32,3395056.5318144,188850991.7184,609.192672972,26808.88,2.436759643,75.584,2.919109811,99.975,2.436759643,75.584,21128181124.15924,21465650954.24,98.385760210483,99.9572266,442676.239064064,161478328.32,2709602.506300416,188850991.7184,540.972357234,28592.08,true,2.0,-,-,10603200512.0,23781703.68,2,-,-,-,-,Shared-SMT,Uncapped,2.0,128,0.80
usmliu52,2.0,1.0,4228 MHz,12884901888.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2DT,5300-12-08-1316,5.3.12.8 (TL 12),2.4-0,4.742766551,16.428,3.916864111,21.67,4.742766551,16.428,7872421217.797407,10322748375.04,61.0980299766551,80.1150716,9293.995260928,992215.04,145044.569198592,9697239.04,21.44369338,2103.24,4.63425362,41.392,3.840534199,65.98,4.63425362,41.392,10889770124.057772,12862944706.56,84.5157395748377,99.8295898,35398.33545728,21483315.2,124675.25655552,20894105.6,13.71562656,2138.32,4.60799628,41.392,3.771793851,65.98,4.60799628,41.392,10738539264.39859,12862944706.56,83.342033628676,99.8295898,26503.383917568,21483315.2,117949.698886656,20894105.6,13.087880391,2138.32,true,1.0,-,-,17179869184.0,17028874.24,0,-,-,-,-,Shared-SMT,Uncapped,1.0,128,0.30
usmliu233,32.0,16.0,4004 MHz,526133493760.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-04-1717,7.1.4.32 (TL 04),3.0-0,37.159145907,99.08,32.944058612,98.66187,37.159145907,99.08,493243766475.26984,498339225272.32,93.7487866327402,94.7172592,40266013.62676121,112837898.24,207095731.09548646,678406925.47584,3727.715231317,14720.1,45.36880798,100.0,41.171830319,99.98751,45.36880798,100.0,494137571774.3725,505703206748.16,93.9186684825436,96.1169005,37042391.647760384,196088975.36,217879914.29728255,1014032523.07968,4824.277226933,44561.82,44.33239344,100.0,39.955257163,99.98751,44.33239344,100.0,493985253359.68207,505703206748.16,93.8897179555814,96.1169005,36325221.492999166,196088975.36,217688427.9813202,1137271486.3616,4696.339586137,44561.82,true,16.0,-,-,17179869184.0,200571617.28,0,-,-,-,-,Dedicated-SMT,Capped,16.0,-,16.00
usmliu230,20.0,5.0,4004 MHz,137438953472.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-04-1717,7.1.4.32 (TL 04),3.0-1,30.626263345,48.04,13.863330961,22.774,30.626263345,48.04,115700909788.17815,117966351892.48,84.1834915565836,85.8318176,6778515.660070912,117537013.76,184332887.8628444,2226746578.8416,1117.253736655,3705.06,34.384977601,63.78,15.621083126,37.678,34.384977601,63.78,119796705300.67372,136965081006.08,87.3892856785465,99.6552124,25075423.536804862,123627376.64,224867483.54691994,3126842939.20768,1303.994425087,5026.18,31.636672072,65.0,13.99080534,37.678,31.636672072,65.0,102481969715.95982,136965081006.08,92.7117936780725,99.9287923,22571144.556265473,123627376.64,197320102.30980402,3126842939.20768,1040.753583922,6368.54,true,5.0,-,-,17179869184.0,132267376.64,4,-,-,-,-,Dedicated-SMT-4,Capped,5.0,-,5.00
usmliu51,32.0,8.0,3612 MHz,51539607552.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",10280BT,7100-04-01-1543,7.1.4.0 (TL 04),3.0-1,4.748868327,65.308,4.437176014,37.41937,4.748868327,65.308,24702614544.471558,25458439618.56,47.9293803683274,49.395874,7373037.815800832,347854151.68,17685101.4184448,630499540.38784,172.132313167,1813.34,4.557161772,65.322,4.447019632,37.41937,4.557161772,65.322,24773687683.58095,25825525104.64,48.0672804078646,50.1081136,3105547.606012928,347854151.68,23886451.07380224,1166554401.25952,329.097351916,6617.7,4.473876578,71.906,4.411049686,47.15501,4.473876578,71.906,24601964450.11365,26106396672.0,47.7340934835747,50.6530762,3047951.579437056,398079385.6,22352830.014783487,1166554401.25952,300.600050967,6617.7,true,8.0,-,-,3892314112.0,91834286.08,6,-,-,-,-,Shared-SMT-4,Uncapped,8.0,128,4.00
usmliu33,8.0,2.0,4060 MHz,34359738368.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8408-E8D",210E35V,6100-09-03-1415,6.1.9.30 (TL 09),2.5-0,23.778747331,61.132,11.895516014,46.0175,23.778747331,61.132,28452135741.11219,34347511971.84,82.8066134758007,99.9644165,95655.01039104,9620561.92,3083722.424137728,95710023.41376,323.381209964,10430.22,25.658341562,93.004,14.013453401,96.54,25.658341562,93.004,31949377340.13439,34348497633.28,92.9849261319899,99.9672852,620852.38649856,97192161.28,3426910.706550784,101471412.98176,402.156906801,16796.7,33.688655249,93.004,17.766256554,96.54,33.688655249,93.004,33048798754.672478,34348560547.84,96.1846635762321,99.9674683,564300.851898368,105798021.12,3509327.711584256,106855959.81824,438.055118257,17296.96,true,2.0,-,-,12884901888.0,50520391.68,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,1.00
usmliu35,20.0,5.0,4228 MHz,150323855360.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2CT,6100-09-02-1412,6.1.9.16 (TL 09),2.3-9,26.221721429,89.13,12.832,95.299,26.221721429,89.13,149594111400.81326,150312258109.44,99.5145521282143,99.9922852,4003965.074285568,175166238.72,11228530.102856703,289484779.52,686.391928571,17383.26,30.165278333,89.13,15.181134923,95.299,30.165278333,89.13,148608814092.08536,150313705144.32,98.8591023939591,99.9932478,1135964.686570496,175166238.72,12435421.678362625,289484779.52,1085.91556665,20503.46,29.885005111,91.05,14.757445958,96.643,29.885005111,91.05,148790282894.28522,150313705144.32,98.979820959461,99.9932478,1173617.903199232,198774394.88,11270621.324474368,311719096.32,964.002522941,21050.6,true,5.0,-,-,25769803776.0,262374686.72,0,-,-,-,-,Shared-SMT-4,Uncapped,5.0,128,2.50
usmliu34,32.0,8.0,4228 MHz,128849018880.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2DT,6100-09-04-1441,6.1.9.30 (TL 09),2.3-9,17.214885714,52.07,8.840216643,37.55501,17.214885714,52.07,128434072715.264,128824461230.08,99.6779593939286,99.9809408,9725095.570285568,192480030.72,19272237.714285567,251576852.48,841.322142857,12014.5,23.104142572,79.992,12.00332152,91.08501,23.104142572,79.992,128312045504.45734,128825950208.0,99.5832538126122,99.9820964,2735468.04578304,192480030.72,19926994.14971085,369654824.96,1715.391046859,46288.98,23.539523974,81.57,12.012987101,92.01937,23.539523974,81.57,128364201567.55804,128828781363.2,99.6237322449884,99.9842936,3079291.994283008,207160238.08,18690953.760074753,397412720.64,1525.10270843,49573.3,true,8.0,-,-,17179869184.0,180711587.84,0,-,-,-,-,Shared-SMT-4,Uncapped,8.0,192,6.00
usmliu42,2.0,1.0,4228 MHz,12884901888.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8231-E2D",06AF2DT,-,5.3.12.8 (TL 04),2.3-9,10.419565836,76.588,16.736405694,99.99,10.419565836,76.588,12827778228.894564,12874479042.56,99.5566620533808,99.9191081,4264965.903488,64048046.08,6009357.045979136,62138286.08,992.546405694,12220.74,8.259614542,76.588,17.231792829,99.99,8.259614542,76.588,12231904484.298588,12875213045.76,94.9320731403884,99.9248047,1012381.7408768,64048046.08,5989194.505179136,87470858.24,1058.264850598,12232.0,8.177790315,78.614,16.404808851,100.0,8.177790315,78.614,12629356110.788166,12875800248.32,98.0167037414968,99.929362,1134998.850194432,70003589.12,5903254.067247104,96008478.72,1038.723405931,13849.84,true,1.0,-,-,7247757312.0,15896412.16,0,-,-,-,-,Shared-SMT,Uncapped,1.0,128,0.50
usmliu88,16.0,4.0,3000 MHz,85899345920.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",65263DP,7100-04-03-1642,7.1.4.31 (TL 04),3.1-5,21.504661922,86.514,11.379991103,72.5875,21.504661922,86.514,83965052624.51694,85865414000.64,97.7481862345196,99.960498,7556698.009964544,254559170.56,16780942.597538818,288042122.17856,402.616298932,5151.56,32.927183673,99.998,17.149990667,99.99625,32.927183673,99.998,84847483059.62003,85868391956.48,98.7754704652564,99.9639648,2387573.660607488,254559170.56,18393620.773055486,288042122.17856,790.194415132,13162.54,37.383926561,99.998,18.823478513,99.99625,37.383926561,99.998,85106781918.48502,85868412928.0,99.0773340676358,99.9639893,2531657.051185152,254559170.56,18073935.211679745,288042122.17856,723.105478976,13162.54,true,4.0,-,-,17179869184.0,109429391.36,2,-,-,-,-,Dedicated-SMT-4,Donating,4.0,-,4.00
usmliu31,16.0,8.0,4060 MHz,137438953472.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8408-E8D",210E35V,6100-09-02-1412,6.1.9.16 (TL 09),2.5-0,18.3456,60.3,19.725379464,91.36125,18.3456,60.3,128440068023.44273,137417877094.4,93.45244909,99.9846649,724945.115428864,21949440.0,20120937.181586433,259816194.6624,2419.777142857,32808.86,29.971316992,92.238,29.791247401,99.95,29.971316992,92.238,132475101631.61403,137418757898.24,96.3883224415066,99.9853058,3002290.192224256,159245332.48,22622195.722079232,316740880.11776,2505.829276198,36890.18,30.356130437,92.238,30.004635005,99.98437,30.356130437,92.238,133140843141.32408,137423665233.92,96.8727131412146,99.9888763,2061186.422115328,178529566.72,20894936.63735296,316740880.11776,2406.95673924,37986.5,true,8.0,-,-,27246198784.0,296726036.48,4,-,-,-,-,Shared-SMT,Uncapped,8.0,128,4.00
usmliu41,16.0,4.0,3612 MHz,25769803776.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",109DAAR,6100-08-02-1316,6.1.8.15 (TL 08),2.3-9,3.194128114,31.65,3.97125,21.685,3.194128114,31.65,25567167770.055935,25744700866.56,99.2136688074733,99.9025879,2870156.845551616,105819729.92,5724152.493095936,121828761.6,117.506761566,4136.18,2.199146839,31.65,3.559283225,23.91625,2.199146839,31.65,25637252881.947033,25745875271.68,99.485634834445,99.9071452,569265.984350208,105819729.92,4440569.282070528,165076398.08,193.566281732,9168.44,1.981125072,31.65,3.435768083,25.98375,1.981125072,31.65,25607666794.9364,25746504417.28,99.3708257061899,99.9095866,501575.606408192,105819729.92,3786937.884428288,165076398.08,165.352495653,9389.86,true,4.0,-,-,8321499136.0,58678312.96,0,-,-,-,-,Shared-SMT-4,Uncapped,4.0,228,2.00
usmliu14,6.0,3.0,3108 MHz,34359738368.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9117-MMB",1008B5P,5300-12-01-1016,5.3.12.1 (TL 12),2.4-0,68.616441281,77.526,57.453321423,72.72,68.616441281,77.526,29624436245.93752,32265249751.04,86.2184569882562,93.9042358,142925.25551616,9028505.6,176806.973949952,3322880.0,13.764483986,35.68,69.006271777,81.102,58.100492708,76.9,69.006271777,81.102,31046181494.078835,34329958809.6,90.3562802526132,99.9133301,121152.197511168,26406789.12,152812.432374784,7248322.56,15.297471379,557.84,59.720254373,90.142,46.99572346,89.45334,59.720254373,90.142,31197873107.661488,34340507484.16,90.7977609540021,99.9440308,149164.067109888,26406789.12,178970.33125888,14651514.88,17.14616935,3455.1,true,3.0,-,-,10737418240.0,791339335.68,0,-,-,-,-,Shared-SMT,Uncapped,3.0,128,2.00
usmliu212,32.0,16.0,4004 MHz,526133493760.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-01-1543,7.1.4.32 (TL 04),3.0-1,45.782206406,77.04,41.022081352,75.06751,45.782206406,77.04,518599840298.4901,525894712033.28,98.5681098893238,99.9546158,65518920.044412926,300874526.72,276510319.00783104,923226209.97632,7248.529608541,17375.28,43.564738676,98.44,39.093395689,98.34626,43.564738676,98.44,504470667603.91266,525894712033.28,95.8826369332006,99.9546158,69454336.66261812,333490114.56,319051205.4708767,1930995584.53248,7329.587804878,26947.58,49.998818487,99.86,45.253514938,99.85813,49.998818487,99.86,503061870506.22754,526006972579.84,95.6148727412487,99.9759526,68185799.45522483,335553187.84,338950369.40803075,1930995584.53248,7216.71757674,27576.64,true,16.0,-,-,17179869184.0,205793525.76,4,-,-,-,-,Dedicated-SMT,Capped,16.0,-,16.00
usmliu231,38.0,19.0,4004 MHz,526133493760.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-04-1717,7.1.4.32 (TL 04),2.5-8,22.663202847,57.16,17.779149395,47.72263,22.663202847,57.16,402106314747.91895,440654731673.6,76.426671086121,83.753408,25040488.586476546,48657694.72,10709055.218262017,49052324.51584,922.196156584,2940.96,17.024310602,70.68,13.193035864,61.75369,17.024310602,70.68,401776071314.54034,440654731673.6,76.3639030936785,83.753408,23980160.986281984,99751587.84,9634473.322064895,478449327.40096,645.396684918,3756.3,16.194680876,70.68,12.521937167,61.75369,16.194680876,70.68,400086627925.37634,444896976568.32,76.0427976302444,84.5597138,23265115.37951539,99751587.84,9074836.78071808,478449327.40096,607.09478281,3813.02,true,19.0,-,-,17179869184.0,183563714.56,4,-,-,-,-,Dedicated-SMT,Capped,19.0,-,19.00
usmliu211,64.0,32.0,4004 MHz,526133493760.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-04-1717,7.1.4.32 (TL 04),3.0-1,45.541779359,77.02,41.589500676,77.32719,45.541779359,77.02,391050280757.0953,412988368486.4,74.3252967921708,78.4949777,62513148.355871744,127836651.52,579656458.1310402,1750995221.69856,22311.662064057,62972.6,46.004021901,86.98,42.213521891,86.93156,46.004021901,86.98,391926993133.07465,414862215741.44,74.4919298581882,78.851132,58923668.92599296,186574950.4,588630774.1779282,2185809607.80288,23465.183165754,75361.56,48.327348546,98.56,44.264960905,98.24,48.327348546,98.56,392936430564.1063,425949313105.92,74.6837894230395,80.9584104,58282425.67576474,234686402.56,608267586.3069072,2474506605.85472,23951.745759296,80051.26,true,32.0,-,-,17179869184.0,241025679.36,4,-,-,-,-,Dedicated-SMT,Capped,32.0,-,32.00
usmliu232,96.0,48.0,4004 MHz,526133493760.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,9119-FHB",02C2C0P,7100-04-04-1717,7.1.4.32 (TL 04),3.0-1,38.046405694,61.94,31.866554698,55.50041,38.046405694,61.94,442841328325.8765,475187506053.12,84.1690053174377,90.3169085,46504826.91644109,89725890.56,365060387.2458977,868748718.31552,13205.234946619,27864.36,35.105634644,73.64,29.193500393,69.69833,35.105634644,73.64,434597420533.5711,475187506053.12,82.6021201254356,90.3169085,44855381.06998477,124434636.8,340464611.21529347,2883927845.6832,12152.729716277,29130.98,34.172671532,73.64,28.266758754,69.69833,34.172671532,73.64,427249278938.1569,475187506053.12,81.205489482648,90.3169085,43884033.97216461,129046036.48,333136257.65776485,2883927845.6832,11672.422744507,33672.16,true,48.0,-,-,17179869184.0,305051729.92,4,-,-,-,-,Dedicated-SMT,Capped,48.0,-,48.00
usmliu82,8.0,2.0,3612 MHz,25769803776.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",10280AT,6100-08-02-1316,6.1.8.15 (TL 08),2.3-9,7.727017794,83.25,6.126370107,54.9375,7.727017794,83.25,24782627013.074615,25409575976.96,96.169249983274,98.6021322,17151841.40754432,450528911.36,23274230.634591233,458487459.84,86.142918149,816.22,5.763227476,83.25,5.245063464,54.9375,5.763227476,83.25,24861991603.733006,25759192186.88,96.4772251259333,99.9588216,3624127.833071616,450528911.36,28177382.85109043,679914250.24,100.418476854,2054.2,5.871499942,84.534,5.264201634,56.5425,5.871499942,84.534,24709530033.766533,25759192186.88,95.8855963696998,99.9588216,3922962.652064768,453645926.4,24927642.40476672,708876595.2,96.518986902,2054.2,true,2.0,-,-,8589934592.0,56350474.24,0,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,1.00
usmliu84,16.0,4.0,3612 MHz,32212254720.0,Virtual (LPAR),PowerPC_POWER7,IBM,"IBM,8233-E8B",10280AT,6100-09-04-1441,6.1.9.30 (TL 09),2.3-9,3.3693879,17.21,4.6236121,9.99375,3.3693879,17.21,31441815407.109867,32187718041.6,97.6082415868327,99.9238281,1270340.946904064,41954795.52,4755308.55857664,51428597.76,136.998647687,1509.48,3.822907914,28.294,6.910246391,17.24125,3.822907914,28.294,31498248913.41819,32187718041.6,97.7834342490792,99.9238281,246972.428232704,41954795.52,5795488.088561664,219785236.48,262.054036834,3445.82,9.188232989,80.568,8.928570621,61.93,9.188232989,80.568,30326643402.4525,32187718041.6,94.1462920454735,99.9238281,278977.3991424,45599621.12,12324535.638678528,384672972.8,441.654635447,8376.42,true,4.0,-,-,9932111872.0,2222540718.08,0,-,-,-,-,Shared-SMT-4,Uncapped,4.0,128,2.00
usmliu225,8.0,2.0,3026 MHz,17179869184.0,Virtual (LPAR),PowerPC_POWER8,IBM,"IBM,8408-E8E",219545W,6100-09-07-1614,6.1.9.101 (TL 09),3.0-1,20.986335714,57.802,15.357982143,61.27,20.986335714,57.802,17086144090.696844,17166237696.0,99.454448155,99.9206543,1757944.905143296,76851814.4,5006613.772104704,86424409.72288,219.508428571,5936.08,20.537331673,86.114,15.390529133,84.65,20.537331673,86.114,17044108148.474905,17169152737.28,99.2097667685757,99.9376221,1804413.001434112,140499824.64,5067729.918872576,139954431.90784,205.110478088,5936.08,24.950402736,86.114,18.743889404,88.7275,24.950402736,86.114,17005254356.90523,17169865768.96,98.9836079358915,99.9417725,1876635.829390336,165667041.28,5514640.754321408,179946712.00256,230.386756318,6112.86,true,2.0,-,-,17179869184.0,2980514365.44,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,1.00
usmliu205,8.0,2.0,3026 MHz,17179869184.0,Virtual (LPAR),PowerPC_POWER8,IBM,"IBM,8408-E8E",219545W,7100-04-04-1717,7.1.4.32 (TL 04),3.0-1,23.828642349,55.406,14.802494982,42.02501,23.828642349,55.406,17051823090.73499,17161073459.2,99.2546736434164,99.8905945,1100171.442562048,42378470.4,3441676.805830656,59135699.05664,132.705373665,955.5,27.443531359,71.9925,16.633385869,55.1275,27.443531359,71.9925,17028183448.152441,17169593139.2,99.1170728121453,99.9401855,765898.169915392,75758940.16,3933243.717228544,107306093.49632,131.115,1702.0,26.584930152,71.9925,16.629770427,61.4375,26.584930152,71.9925,16991015874.182775,17169593139.2,98.900729057871,99.9401855,804965.525810176,75758940.16,4032622.218377216,119054945.40288,131.905210046,1702.0,true,2.0,-,-,17179869184.0,1934832435.2,2,-,-,-,-,Shared-SMT-4,Uncapped,2.0,128,1.00
